variant,ticker,annual_return,sharpe_ratio,max_drawdown,win_rate,volatility,rl_reward,experiment_id,timestamp,error
EATA-NoMCTS,JNJ,0.014882662494646759,0.07921996251652783,0.22458534600583824,0.507959479015919,0.20802675369948168,0.9897291347521406,20260223_175440,2026-02-23T23:03:07.300826,
EATA-NoMCTS,KO,-0.06712898896060482,-0.25660884981380727,0.40553883469894514,0.5007235890014472,0.2379314876261449,0.988766714716971,20260223_175440,2026-02-23T23:03:41.721374,
EATA-NoMCTS,NVDA,-0.13855289122532988,-0.05656129385040727,0.7022990614107809,0.49493487698986977,0.5266656531460018,0.9714327268646874,20260223_175440,2026-02-23T23:04:14.276387,
EATA-NoMCTS,XOM,-0.06769711370263631,-0.034852841868311196,0.5136188676618533,0.516642547033285,0.3907886097092709,0.9793928521872544,20260223_175440,2026-02-23T23:04:46.590344,
EATA-NoMCTS,JPM,-0.1785236343324702,-0.4816468613735138,0.5398675172297386,0.5007235890014472,0.33402624663845365,0.9827769719690429,20260223_175440,2026-02-23T23:05:18.806271,
EATA-NoMCTS,CAT,-0.09183052444367479,-0.16099698642722032,0.4089029678459656,0.5195369030390738,0.3465133692370145,0.9817816033905227,20260223_175440,2026-02-23T23:05:49.785297,
EATA-NoMCTS,COST,0.401357964375298,1.450949535377816,0.12637884563272897,0.548480463096961,0.23849506406985785,0.9867494687711104,20260223_175440,2026-02-23T23:06:21.170994,
EATA-NoMCTS,NFLX,-0.06332011236281476,0.053120306768353075,0.6524619642768839,0.487698986975398,0.48275718838599957,0.9769518792892408,20260223_175440,2026-02-23T23:06:51.702238,
EATA-NoMCTS,GE,-0.2129262925635642,-0.38975903221856395,0.7004704731347198,0.47901591895803186,0.4290118060310103,0.9778314740908116,20260223_175440,2026-02-23T23:07:24.691211,
EATA-NoMem,BA,0.6486719362144537,1.1774528792066765,0.41963842761186726,0.5224312590448625,0.5252256969281525,0.9743449653670245,20260223_175440,2026-02-23T23:18:57.289611,
EATA-NoMem,JNJ,0.18903232766541445,1.0127675386447315,0.08734880351314303,0.507959479015919,0.16467053552600672,0.9902472820001921,20260223_175440,2026-02-23T23:29:07.843172,
EATA-NoMem,KO,0.08721587374937956,0.4337028503875091,0.1728283554184018,0.48625180897250364,0.18707315712305222,0.9886336756157046,20260223_175440,2026-02-23T23:37:55.053673,
EATA-NoMem,NVDA,0.2952317008174348,0.7200335887926095,0.6580128003504446,0.5195369030390738,0.5150999156660598,0.9729553748684379,20260223_175440,2026-02-23T23:42:18.480963,
EATA-NoMem,XOM,0.5304943064835337,1.3466145056432426,0.2235321218628664,0.507959479015919,0.3456458001998538,0.9789270398276101,20260223_175440,2026-02-23T23:46:32.645254,
EATA-NoMem,JPM,-0.03005446919543897,-0.03818954215771614,0.3817199916509409,0.47467438494934877,0.28267012137846503,0.9805271244485616,20260223_175440,2026-02-23T23:50:52.879317,
EATA-NoMem,CAT,0.2380914042470168,0.7983961602080807,0.29378952366525507,0.5094066570188133,0.29822107872543124,0.9830873162871553,20260223_175440,2026-02-23T23:55:06.574060,
EATA-NoMem,COST,0.35650571224853156,1.4120881340243958,0.1461649877142936,0.5253256150506512,0.2187684798844979,0.9871350163887311,20260223_175440,2026-02-23T23:59:24.019526,
EATA-NoMem,NFLX,0.2662662673173457,0.690655157623001,0.4740868848785166,0.5021707670043415,0.4609915934967722,0.9775505095749258,20260223_175440,2026-02-24T00:03:43.663912,
EATA-NoMem,GE,0.16544249704357328,0.5257170362723886,0.3947508997670218,0.48914616497829233,0.42053364433641416,0.9803211097425614,20260223_175440,2026-02-24T00:07:57.239979,
EATA-NoExplore,BA,0.37938261490152514,0.8394916042360536,0.4005142706021342,0.492040520984081,0.5184475885446351,0.9604116763548779,20260223_175440,2026-02-24T00:25:57.943914,
EATA-NoExplore,JNJ,0.24760416597755452,1.1175816053155558,0.15344430313667518,0.532561505065123,0.19763340247388503,0.9912627084168096,20260223_175440,2026-02-24T00:35:45.505728,
EATA-NoExplore,KO,-0.036582113586335896,-0.13511744847872223,0.3076736314712109,0.5036179450072359,0.2289023924174305,0.9899183630506209,20260223_175440,2026-02-24T00:44:50.803483,
EATA-NoExplore,NVDA,0.7699017369960546,1.2970981018452492,0.6613221054022275,0.5412445730824892,0.5347188812431272,0.924361193894255,20260223_175440,2026-02-24T01:07:28.109524,
EATA-NoExplore,XOM,-0.07557851791805525,-0.057739531651801866,0.47555704219055184,0.49782923299565845,0.38953747229877106,0.9538522978672849,20260223_175440,2026-02-24T01:27:27.491428,
EATA-NoExplore,JPM,-0.2882914002960114,-0.8648326839634776,0.6549903868975191,0.467438494934877,0.3463768962422358,0.9770407844151237,20260223_175440,2026-02-24T01:48:15.794630,
EATA-NoExplore,CAT,0.10458236443671676,0.4110523015633955,0.31251575113415925,0.5238784370477568,0.311941942055869,0.9841388234196495,20260223_175440,2026-02-24T02:04:25.266441,
EATA-NoExplore,COST,0.07094566638122823,0.31919127547675913,0.3119326237335139,0.5108538350217077,0.2538235109102357,0.9613946055226089,20260223_175440,2026-02-24T02:17:08.032047,
EATA-NoExplore,NFLX,0.5408317328170031,1.157009916077631,0.5146152602916795,0.516642547033285,0.4357066952572955,0.9791442230260159,20260223_175440,2026-02-24T02:30:20.331975,
EATA-NoExplore,GE,0.1681148669424506,0.5316772190122606,0.4413441665773576,0.47901591895803186,0.41662639064221674,0.961788607675876,20260223_175440,2026-02-24T02:44:01.270501,
EATA-Simple,BA,-0.010700497874764903,0.21585044195256056,0.555328003742678,0.500780031201248,0.5508160765276693,0.9932298896411336,20260223_175440,2026-02-24T02:51:47.679540,
EATA-Simple,JNJ,0.011207275865107613,0.03141717300009501,0.2051792967352529,0.5023400936037441,0.16816755940328046,0.9927995294731963,20260223_175440,2026-02-24T03:00:52.400314,
EATA-Simple,KO,0.05391014554164597,0.2679234863907916,0.20037723747827216,0.5226209048361935,0.18640291234890652,0.9967868142268768,20260223_175440,2026-02-24T03:09:50.914183,
EATA-Simple,NVDA,0.0030597389517672546,0.23547977102385173,0.6677626979163267,0.516380655226209,0.5321675044101906,0.9914003890906236,20260223_175440,2026-02-24T03:27:19.466523,
EATA-Simple,XOM,0.2929574908172268,0.8789730634955585,0.3199358822521243,0.5522620904836193,0.33275681697763454,0.9956481372117637,20260223_175440,2026-02-24T03:37:32.320607,
EATA-Simple,JPM,0.26272782676186734,0.9279006927095608,0.20148306894923337,0.5273010920436817,0.26854364292294175,0.9967139472140288,20260223_175440,2026-02-24T03:46:27.814554,
EATA-Simple,CAT,0.16485300175666562,0.5938725082923694,0.28511634057995416,0.5335413416536662,0.298576729894692,0.9958714114216003,20260223_175440,2026-02-24T03:58:00.632823,
EATA-Simple,COST,0.35493014890850905,1.3577888474526516,0.27002159601719744,0.5538221528861155,0.22814277997202087,0.9935491684497331,20260223_175440,2026-02-24T04:08:09.403048,
EATA-Simple,NFLX,0.8650980976442637,1.6113574820786996,0.2771108145044539,0.5335413416536662,0.4297354105711509,0.9946050710798616,20260223_175440,2026-02-24T04:13:26.917583,
EATA-Simple,GE,-0.12268793652343835,-0.23547240631142938,0.5479793886693702,0.49453978159126366,0.3616480106054457,0.9938899893140177,20260223_175440,2026-02-24T04:24:10.938907,
